patient_id,original_shape_LeastAxisLength,original_firstorder_10Percentile,original_firstorder_Minimum,original_gldm_DependenceVariance,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,wavelet-LLH_gldm_DependenceVariance,wavelet-LHL_glszm_GrayLevelNonUniformity,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-LHH_ngtdm_Busyness,wavelet-HLL_firstorder_Skewness,wavelet-HLH_firstorder_Median,wavelet-HLH_firstorder_Skewness,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis
LUNG1-199,104.27054749780588,-26.6044896068601,-74.1498007413516,45.75952534864794,0.2569929691725257,26.870331566207565,526.9912663755458,0.2301271905570069,2565398261.647059,97573.40853093662,-0.1126879342992909,0.0015254849853743,-0.0030690582654278,634274219.5324887,2.780208981308618
LUNG1-200,152.82953170498126,-36.060782502431856,-76.69163005647883,55.472575320624,0.2693585549841108,24.943853817652183,1249.921096543504,0.148977484689333,17050258963.439024,371555.10229145066,-1.30508615919528,-0.0019268411547633,0.3234711113275517,281954384.6231954,4.3561932190634645
LUNG1-201,116.9348902763921,13.441994203965756,-79.7720284898873,41.02352649465573,0.2606807034278313,23.72624510003829,4133.556382079459,0.3494130500489821,9368265308.80597,186698.8725640665,-0.5720130946101522,-0.0003971781984712,0.1328238656356813,1190399455.2702074,1.1682081605359855
LUNG1-202,108.91421716117654,-52.946336069480594,-76.39276962032872,55.17682786567381,0.2466963516230968,26.64935529025223,145.57708333333332,0.1516427951388889,1657826555.1052632,49286.606559446576,-0.9453312879182432,0.001163913238797,0.1498052977707759,168014788.3586345,6.962300333789254
LUNG1-203,105.29568675657548,-52.416706422913805,-80.430813932171,55.9574642095572,0.275670378954906,25.35787056431124,941.0200400801604,0.3771623407134911,4395286416.734694,102965.58470605522,-0.0930010536213541,0.0005460844218044,-0.0010719826013,641071126.8182594,6.079535912276341
LUNG1-204,100.9543116667286,-24.817826933780303,-79.64446519840264,48.1564843817164,0.2896871789421475,25.681672154323444,355.1921568627451,0.2321517365115981,4302491351.653846,72279.77857350223,-0.949976377315989,-0.0011424730823134,0.2270191070095317,440033995.00924414,0.8278037068958709
LUNG1-205,95.86270468766035,136.87448549054815,-75.76784157908531,44.12827322878677,0.31354704680278,25.679212305297447,1735.4628457783404,0.3137701764198771,3209763610.214286,97507.404322887,-0.5632763144617681,0.0011918052686261,0.0839597780857611,616085517.4434019,0.4575239389406471
LUNG1-206,110.526725337757,122.90726741394064,-92.69600158315122,44.5828755937412,0.2677021455149478,22.688479774619644,4709.603234298608,0.3542386787738705,19624204284.2,185245.64696208807,-0.4642200840814796,-0.0008419780204101,0.0889264013576839,2314116310.811194,0.5191120855907458
LUNG1-207,140.99271263492108,-57.746502290783376,-79.33065342931044,52.93682814502549,0.2626828598246377,24.57138953143969,2017.876708122217,0.3098229246310789,24867095652.895523,274985.4248240508,-1.0055359660259595,-0.001075794462657,0.3133690139663948,2212623278.732784,7.861198896422987
LUNG1-208,132.68567129984666,-19.4107342701292,-67.96472664049752,53.57270645599269,0.2797138737968024,25.92109285475025,862.4300228600457,0.2190576639217794,19136000348.853657,189123.6154940752,-0.7788089849968273,-0.0005255653305308,0.1483964318447658,1410783284.6956985,4.580475897871775
LUNG1-209,130.2266459569754,116.26542545678574,-80.65693605568721,54.00754362144944,0.2733039669978325,24.375444685466764,2234.033748960931,0.3714104320799553,17036591491.836737,200395.1489067393,-0.6207712136335424,-0.0015848450058309,0.0867810709868655,1990215078.7377336,3.351292199950477
LUNG1-210,34.683941101932255,192.54755375899248,-36.21988014362885,53.84186936294208,0.2877777777777778,25.18992636187927,62.63730569948186,0.1622728126929582,1014706029.8,15114.372487359444,-0.3005501115808733,-0.0033865931006701,-0.0585610217730948,411200967.4672944,0.3762018401442157
LUNG1-211,114.47102888379366,106.1977740279982,-78.49760111281898,51.730692330061466,0.2860470495245692,23.62081414169097,3102.453399180414,0.3259906902574775,5862679436.888889,154710.11887833284,-0.5750169688922052,0.0004792520950159,0.1320417660676797,945246410.933394,0.6263679285951111
LUNG1-212,121.49800002898562,28.521998722823984,-71.44231010731048,54.647799304492274,0.2861766912280871,23.886326611825343,997.7638684339717,0.2449101297088786,11450733555.43662,190245.28901074443,-1.0420124594971445,0.0004511105661882,0.224791491720191,1834712334.61712,2.034127954305896
LUNG1-213,115.8394751353559,86.4007704057682,-81.05893619998939,50.5449568993839,0.2732032946410273,23.699503739748064,2743.9677260408967,0.3380103136290831,11123400839.309525,150374.46353874696,-0.624456249659757,-0.0011533225151932,0.1871569315492038,1289603014.488993,0.4520663307746846
LUNG1-214,115.01200947039769,-7.345212503925985,-86.68587509798442,56.5914762281059,0.2800612787605503,25.714659969570825,1397.6665285832644,0.2894918244787208,7139495302.3970585,154082.7796827685,-1.3253870000476096,-0.0017769147318096,0.3368984559991281,1084458375.2112536,0.9190977855213546
LUNG1-215,100.81193644137964,-13.61716406620224,-68.5743778973495,48.441605192313766,0.287577334897761,23.90683857963021,2142.22038637519,0.2722700033522103,8351386798.377049,38055.3875184083,-0.8036465093223025,-0.00104024209426,0.1365786211697479,945991417.5021782,2.374574530176434
LUNG1-216,117.53107648732666,-59.61407179825942,-79.29034150085894,47.17457242975952,0.2405024806180124,22.617834822793206,179.43309499489274,0.183282017359441,20980785482.692307,192736.11920375665,-2.0541119204480207,0.0003480611044701,-0.0532412069648224,226680554.5512924,50.598514538982165
LUNG1-217,109.42011760948664,12.052866244399288,-68.48338699187265,56.32638073196845,0.3021081201665675,25.17944676454888,1032.5233664622542,0.2183386268687363,4138481966.71875,121179.0103471704,-0.4251971811177805,0.0008236186881472,0.0604200439872729,476358044.9357366,1.3546228904868725
LUNG1-218,90.41879971590711,48.521811680147856,-77.05905764842662,54.596472231630095,0.2928055555555555,25.583566567450227,1482.7891262135922,0.2879202186822509,3306502459.571429,101791.49256351504,-0.4317198270602826,0.0008858784318626,0.1221665193037365,484764443.6320774,0.5943307858410416
LUNG1-219,48.61713014483224,42.36483292526905,-59.32093394088262,46.55795690281291,0.2326114119117034,29.9362040287202,58.706586826347305,0.1757682240309799,30210644.09090909,8629.32544878434,-0.4559367454810044,-0.0043434447500789,0.1249851798415147,8233566.348697395,0.2831631890813004
LUNG1-220,113.0460454491558,14.553975556596946,-70.0108129006584,51.38947129301105,0.2906146112991119,24.54925850045648,1937.3380974695408,0.2269608830212676,8280848463.0375,178995.42199776103,-0.5178314664973056,-0.0019560881574402,0.2380737296591226,1295855610.024382,0.7573967037659436
LUNG1-221,110.21660903319165,-9.79970480177986,-80.32213572222459,40.93097102092994,0.3430688774050838,24.064835460170844,2905.355084110147,0.3112991625533212,10198566002.513514,201185.5168392105,-0.5215119114284121,0.000110862161214,0.1056661381595585,1339779234.328649,0.8874205838659847
LUNG1-222,93.77279959957951,-38.534838917931445,-78.53404314053786,56.12594034073315,0.3417075578537579,24.34845527039771,2401.119590540064,0.1695107370660122,55359731855.15045,39008.29248333299,-0.8584202653771559,-0.0034189712686785,0.2471911181933254,640243789.6819204,1.5872525998446838
LUNG1-223,121.187342904877,-47.50550025631473,-72.75784216004163,43.69294065679049,0.3338280141879243,24.52281807022888,1844.5271232010125,0.2917170841690672,23226554323.68182,14773.1371154574,-0.6690055422868094,0.0007900104023487,0.1547701929717574,1148367490.6315,5.00074499535567
LUNG1-224,110.00144589206234,-5.2687087774211045,-69.13099504395062,52.127198217086885,0.2899188750676041,25.937619727421684,1847.968805826577,0.2539465172222862,7615828352.782609,161413.06755355006,-0.6500664506413983,-0.0001026943152859,0.2022206062400799,815953259.1840855,1.4311392769093838
LUNG1-225,121.87578910087254,-55.69099894877127,-89.4652198085126,53.637775902072455,0.2593431821231049,24.60643207643431,2768.653033817605,0.3380116022241002,6139543799.012987,153045.77284151653,-0.5707849177480326,-0.0007957216598367,0.0750347088880087,943870734.8882136,4.343899947718187
LUNG1-226,104.60214564096492,131.52965047765858,-79.40588534836111,45.71818643129662,0.3001187670845509,24.23763516268585,571.9143633892161,0.2591365488850096,7545375608.803922,126209.27216557738,-0.5118687275363559,-0.0009789530676562,0.1282025692568563,863404457.2216233,1.927445545092556
LUNG1-227,112.49917654957616,-58.6882559062586,-77.77624750497701,57.66252188643625,0.2684082892416226,24.35575910195731,1231.0638403990024,0.3069984639399009,12968608313.90909,167390.6753724885,-0.1355818648677986,0.0002779581339807,0.1530466937292602,1172175102.4806192,15.360966615218778
LUNG1-228,131.8922497582798,-3.514480822794196,-85.13421110336797,46.52363560203257,0.321761799874925,25.21224673323305,3392.522247426278,0.2959799552806035,4782565623.175258,51980.23292474443,-0.744755137907162,-9.432561388848792e-05,0.1480445732152714,345898991.7010616,0.4970627852764079
LUNG1-229,75.9475870984423,52.44745033741105,-79.98946819420368,50.29818305445816,0.2666462605856545,25.923628219125003,1626.4773887673232,0.2965859571056388,1191714741.589041,82903.59036024961,-0.2202797483717544,-0.0031808501742554,0.0339389253529363,312018835.8711285,0.3165229568461248
LUNG1-230,105.75703923033896,14.867072484061229,-83.38035933862794,55.61599621450232,0.3027731898343012,24.77117722336435,1798.1347802298012,0.3279472515465623,4862625535.561403,116939.91338814044,-0.3854750601502768,0.0013605606591308,0.0620904282235203,938368729.762322,1.991382787522588
LUNG1-231,112.0067882498947,147.24529808255886,-69.9297725570138,50.69165998619739,0.2741746283000735,23.8482955382481,651.562980030722,0.25021619816848,6425178429.844156,144156.97580874214,-0.6460257080477733,0.0013815922341383,0.1816279973776358,1824264783.9460664,0.6975562254582389
LUNG1-232,117.05093598584874,-34.04346653975593,-73.93488436617513,48.863792749870704,0.256682654001781,26.730325183987794,503.084799278304,0.2269214250240433,8692227291.16949,160956.18704800648,-0.6737783273691913,0.0003778879553491,0.1264452806669618,1756166713.6452737,6.226529813394907
LUNG1-233,128.2139318144236,-55.37172854155313,-80.90492141806386,44.81389145276203,0.2751338127162629,24.34113083915033,3589.3174284279257,0.3605542369088825,13686678052.051285,174876.17244671812,-0.2624852558310215,-0.0005052378282791,0.0973387802284871,1317566858.4318385,3.716725415173334
LUNG1-234,107.56119298087984,135.54458690297014,-66.90542604287613,39.49056345389543,0.2710020552378736,24.68444666583749,2261.166521106259,0.3291363203939241,5468793899.85,125414.52317589275,-0.638361141861868,0.0006103314978406,0.1399486034556643,1366643791.6371129,0.3926254555925258
LUNG1-235,117.64825399475008,118.62478313343148,-77.36123705953666,46.53074020079541,0.2543479095481245,25.98406878770025,953.2776559072393,0.2987394722366779,6082880423.31746,130675.08377305402,-0.408778867913943,-0.0008895603074866,0.0883409027807298,1152422784.4110315,1.0930306123769813
LUNG1-236,110.51260089214688,146.04044200685613,-70.18438792107611,49.20202692243037,0.2519820845462168,25.74671479195557,448.9593544530783,0.2683558604023182,3230680140.5882354,100026.43479004643,-0.6800957407089817,0.002936359155801,0.046196283857015,874880876.1516266,0.3874526388445299
LUNG1-237,130.07297487266018,-0.5713198680324978,-77.75874391634741,44.77778546927563,0.2584589908732945,24.381180775875265,1101.5720127214902,0.2502435285600841,8303913037.423913,182385.6142615184,-0.7195264438920389,0.0003048193381959,0.209705396291563,1725986451.9811866,0.53167444126449
LUNG1-238,105.50664694164944,3.937912173939713,-70.82700077440795,50.34746371712436,0.2712753651926763,24.826974149441664,626.1083808688021,0.2747294343434849,7238192622.09804,126364.65260313464,-0.6643337095573881,0.000271833246493,0.0909702624435613,964551792.489502,2.129880960572505
LUNG1-239,112.87599566321512,-61.09520272911804,-81.69225978858842,51.53351260927011,0.2587298454842684,24.39968083789384,1008.0380176510524,0.3421717643078928,7257695738.310345,141006.302063314,0.1045593970039623,-0.0001042522956616,0.0774796509814265,991014687.348103,6.847985243773829
LUNG1-240,117.1383773749051,64.3867701092224,-85.51258018336539,47.0664571577764,0.2426912725874663,26.27782555762897,388.0735586481113,0.257172669746926,16224597243.67213,220225.2740821235,-1.4472772358567765,-0.0003974389446887,0.3828821800546285,3227307026.102741,6.181859404566965
LUNG1-241,120.76462813615194,55.26145572235665,-66.90697296979405,49.92695378608385,0.2635999104013326,26.134379540840293,399.8078725398313,0.1873513929427513,7356317312.296875,147641.40943395585,-0.5992117445584032,-0.0003348157792229,0.2526107498398613,1509937905.657378,5.082374259153598
LUNG1-242,102.74348304882952,-48.406130213752895,-67.99575300623496,51.52177995344176,0.2510623112456301,26.95022045820772,268.5106100795756,0.1780574337397716,4347736691.862069,111599.69550854516,0.1248394565625663,0.0014239610172164,0.2404629227214016,888404710.9383625,9.043854284986892
LUNG1-243,84.47608599642271,-23.684740590535924,-79.55976358410328,49.96017027346181,0.3030773698221988,24.973347729275748,1227.8468917881812,0.2355807543722527,6301516730.110236,243654.05376527252,-1.0973554243271093,-0.0046244945741282,0.2282480192504533,481889700.0007187,1.0328365151834311
LUNG1-244,94.8327233429923,-19.840005866224,-91.23576189832318,43.4666111486064,0.2813319458896982,24.75316980573333,1946.75324888962,0.3202423505329199,7609520125.582278,215982.36852033093,-1.0650378927455648,-0.000806571853936,0.1238928169112478,452478836.27377135,0.6146331021226051
LUNG1-245,113.10972647801222,-19.58425089541599,-75.33024554094422,51.946745054177015,0.3373073559392431,23.73672202653566,1301.2377376577729,0.2078986639491568,9871079000.681818,334011.1864380643,-0.9727642497396304,-0.00055457461601,0.1995252232530789,1337291789.3736029,1.3019381929238023
LUNG1-246,36.19369878674464,-55.57309189552698,-84.58051450668428,12.500601692570164,0.0340875596886404,6.496535123272042,29.10738255033557,0.1953515607405072,6464928.052631579,122.57010693182995,-0.2705105723484027,0.0305684055877181,0.2175136988265359,462432.4013888889,0.314380877714374
LUNG1-247,107.27936932698006,161.60215456887124,-72.8196432785839,43.28814847226191,0.2469522223047459,25.03197554856836,361.0893617021276,0.2560917458880338,3436992886.147541,95122.6375846065,-0.4116352068843483,-0.0001279826971896,-0.0850302822388299,1234219372.2553172,0.8210063085177015
LUNG1-248,114.0415868411438,-48.55822056512004,-98.40660513719637,58.353985451309626,0.2497549519123455,27.76476428602732,271.86752136752136,0.1452283767988896,16383175907.063492,12392.599453792203,0.162263846548759,0.001823899420717,0.1130590987834533,571007319.2551906,5.797906244779136
LUNG1-249,98.24769663984864,96.3703356383811,-93.46410810270312,42.50000480006185,0.234782454648526,23.330079301448432,2576.3110229429017,0.444421428832655,7039723732.983334,136177.70688907968,-0.4151831918560721,-0.0016619449519247,0.1500137434827027,1811360309.9114327,0.3752379232725262
LUNG1-250,113.49437242125012,119.20941934775924,-77.68095202986161,47.32429595545504,0.2940231957214109,23.84590083996253,672.3160695282015,0.2384945262604475,7747087367.160494,161212.1656121271,-0.853534731610904,-0.0012374222490035,0.247549757469729,1705185544.3047235,0.8430648360059076
LUNG1-251,91.47591817190154,-44.53799343055936,-70.98652467504887,54.63939348395196,0.3235597329804858,23.30549096985473,1202.0554054054055,0.2030498995617239,14478051412.145632,328792.4071236234,-0.603151346946209,0.0011735155195639,0.1609942990090448,668926017.0586956,4.574124684121038
LUNG1-252,110.94530128600866,-23.445590476931176,-76.71868752174666,54.91097847013451,0.297542649872449,25.483191338992008,458.0050343249428,0.2096132880205687,4294744901.606061,78766.67404577036,-0.5877871054346641,-0.003388153986903,0.15174746907832,272875055.6893345,1.2458658178343394
LUNG1-253,72.49289753939814,-33.74763048281432,-88.64995437989987,42.310587978091725,0.2609888016521569,24.83581829130232,3153.308131241084,0.3213071256614107,10756048576.928572,337765.0028589313,-0.7698372611429166,-0.0017148883441829,0.2171365700971587,695075801.111525,2.575870350946555
LUNG1-254,107.39172927150624,-56.4891736011875,-76.14996462755552,53.48260116464216,0.2876654064272211,25.010405846369533,436.66980539861896,0.2741178941610916,12142746414.977272,151610.3191912967,-0.3964568272745679,0.0008279664528039,0.2473608425119492,1118070643.1822762,10.314892304379775
LUNG1-255,111.02598804666476,-25.28416414978688,-69.42722902992557,59.41149528881287,0.2992974829707543,25.87356402734437,262.0189250567752,0.1983489213147427,3859181938.612903,66533.19429243106,-0.6484978182459822,-0.0015468951063261,0.2342235122229185,131036954.3998596,3.571601507230925
LUNG1-256,84.63410324727795,-29.03641684605205,-77.87393687742316,59.32545278937155,0.2799717516391272,27.302544805290832,198.6764459346186,0.1665351600457825,769194844.0208334,43680.8021306602,-0.8964523972862177,0.0016472344259003,0.2224785011091812,102145702.95414066,1.4309430210969345
LUNG1-257,122.53531064301184,131.39392593531747,-73.34415524263243,47.82907820840649,0.2694714601377397,24.74176671422721,832.0870692849203,0.3082945792089367,5623138853.540983,131801.99405265632,-0.7929404571141898,-0.0004303733423662,0.1610339806240315,1065527097.191121,1.735158625114677
LUNG1-258,115.97014179719888,38.31367019194224,-71.56353977783024,50.8594161692626,0.2764287928575857,26.059985661570835,603.4467701190906,0.2177722014143235,10691841269.87324,191944.62710974173,-0.9541331705502036,-0.0016972594012889,0.2753368510132447,2094453310.4949832,1.8573216022012125
LUNG1-259,119.32020250923485,-45.52272405650186,-69.05176889176424,47.82595375625552,0.2807378472222222,24.89604917239184,409.25688073394497,0.1706659219073999,7528903390.761905,138488.1449384155,-0.1221736848826575,0.000467799783663,0.0713341591295002,1155767717.125668,3.6025260821371337
LUNG1-260,111.76348392590116,123.28294659709496,-82.94564343544825,49.66094126045729,0.2738947162042937,24.1947917449638,538.7671410090556,0.3484910355815366,3233851804.148148,64016.205328777054,-0.8056330589156264,-0.00135684485885,0.1353538129480643,630510836.3675268,0.8954071955904084
LUNG1-261,102.96359189445336,171.2221260832226,-19.35671405912684,48.973365902786014,0.2673130755811594,27.72672135661173,234.8654485049834,0.1950709705190892,2415037108.071429,79233.62792593833,-1.1629683534843842,-0.0011726744644257,0.2363312102381076,774624130.2783052,0.5288347227393896
LUNG1-262,112.50682662520998,-4.550788549414469,-71.5466924591912,56.00296662428143,0.2766394444716123,24.49941279447548,513.9976002742544,0.1762076106528126,7627445263.833333,163545.82716759414,-0.791195324111499,-0.0002458896507822,0.2022563819651497,985615526.0970008,0.6230359775332924
LUNG1-263,135.6607085074613,-30.60090817732205,-94.50427349724866,44.61908235511573,0.2619132991502026,25.06491009475358,1099.042842215256,0.2871062806204953,30124184890.589745,18300.65709159483,-0.3867943772825102,-0.0009311288816838,0.1731858601506993,1688140601.071749,1.0989047123536382
LUNG1-264,121.6997331824662,-57.65624688393568,-77.19413160742772,55.98258210128475,0.28354315486294,25.659601867182417,356.1447455386649,0.2353897855510012,9074661623.071428,126714.0256393414,-0.3868105416328095,-2.9371825943723395e-05,0.1618686509434879,829374256.4681783,9.643268596586635
LUNG1-265,122.61297315047742,-36.243487736051904,-66.31358865656017,57.91651384755362,0.3224291271676561,23.719633991242688,821.4405037265484,0.211112953926124,20090163616.04348,231993.5317577751,-0.5418676128096473,0.0016058056473419,0.2381936534421464,1724189451.9473157,4.564562661818346
LUNG1-266,111.979933205468,137.5531450135275,-77.87914985906694,45.71524903770207,0.2796247402708994,23.41949002798109,431.9182544560541,0.2654691176742803,9660734450.555555,146387.2487544716,-1.2517529803137548,-0.0006047987829138,0.2546161598581976,1850397037.1720984,1.0983346802933336
LUNG1-267,130.82498512966484,27.22828828372376,-79.82386774541091,47.38670331375779,0.2434897481898382,24.55504320511457,1912.342383107089,0.3204864057494702,11689717186.341772,197745.19910768163,-0.63173039598202,0.0002259647371224,0.2259427457786876,2251923839.0782647,0.7207876396031258
LUNG1-268,130.45946094671575,-47.24944100092462,-70.85438898621649,51.57245372595092,0.2947720022518296,23.25808749339113,768.1825192802056,0.2194180289289362,14736817989.232555,224477.10032730308,-0.3178827200470701,0.001215402962243,0.0901552947193421,2042787223.3960989,4.121304273707135
LUNG1-269,97.38067861113086,-63.93658704576491,-78.89571918596695,55.960999608337936,0.2652004588817775,25.508486564713024,149.9298245614035,0.2191956499435723,4054001875.933333,88392.33505517972,0.19988962223226,-0.0005817810711173,-0.1343055587225441,105809822.42092209,15.794861601194262
LUNG1-270,95.61585958225632,-29.98483884115881,-79.18475328189237,57.09736680808025,0.3208986714026455,23.26647383170852,1368.6565809379729,0.2070584842568794,19882129249.46087,407112.1858238826,-0.9546680424653856,-0.0013290321898116,0.2105979621416744,1237752048.8421278,3.143707313416801
LUNG1-271,106.71997098828808,-28.202591718401592,-74.610933029999,46.56190709737506,0.2782931602083552,24.60786268054128,1018.0271107668474,0.1971392546024104,41460268594.10101,6204.588670274202,-0.031204785324191,-0.0008105377769487,-0.1602999157893808,1073064357.3483104,4.069642103335382
LUNG1-272,123.52244080702135,25.99376300056237,-89.49542073885664,40.36926120116107,0.2378287303233104,24.371295936526863,1627.1127401415572,0.4113025126748122,12735569795.22,161717.88278437548,-0.6553097496533467,-0.0009645623655922,0.0794645018929285,2387735193.428886,2.156527347501673
LUNG1-273,91.97642592823684,-32.09057025866124,-69.69995148592233,64.54808109144008,0.2605817111815301,30.263111230546667,145.08868778280544,0.1313019798939415,351848220.3333333,29481.952941576663,-0.0220651918957929,-0.0031826084867643,0.0800338559167288,30649800.32304564,1.791719434163858
LUNG1-274,119.79373373112782,-60.87523404577085,-78.9037726740617,52.41199796159729,0.2768787053356834,25.788439235496536,743.0340501792115,0.3329005601161341,6974709188.014706,139661.89225881905,-0.2648484072038493,0.0006987867720494,0.0633163465711169,679487474.002449,7.342864553008608
LUNG1-275,121.79570239130308,74.01894979340489,-82.74492625485357,49.7168075824078,0.2477021754942802,23.956011833409413,681.7967406066093,0.3086449708495289,8897114283.84,141912.73942962315,-0.6440212888919206,4.206195502122825e-05,0.0923610106353233,1778564709.574438,2.7505978124527872
LUNG1-276,101.22071630918497,-17.832566452503105,-74.11702544284304,46.88600603160654,0.2888207076241264,26.241125654645504,375.4835630965005,0.19908990620175,1794072094.7,70190.12792139917,-0.5952675356071937,-0.0007184282685532,0.1134498748537673,109597598.85673438,0.8528470919633874
LUNG1-277,108.1199761213575,-17.355875215251753,-73.4207736371253,52.31596390953939,0.3053312321330339,24.97260032048423,1229.5713335550383,0.2044515020876352,10458140026.90244,310413.48916745995,-0.8656881606440736,-0.0002628625391978,0.1940008109351287,644086730.466779,2.1716958938591806
LUNG1-278,113.90182945791356,-53.30369458402384,-75.77201647813443,53.04233401634962,0.2816322170592319,26.03167964502371,144.03622392974754,0.1581078199009303,1839036722.4375,49558.55890832912,-0.6014728751318306,-0.0031078497566096,0.1226043718585249,90475720.19468044,7.551958083467296
LUNG1-279,119.74209521886812,-38.13928142219028,-73.21927825733565,46.77951714107836,0.2801203789200095,24.14397135057177,621.5068543905151,0.2302730101483938,11764429971.760416,211725.875553434,-0.2303791439983883,6.0670292896204334e-05,0.194920475703932,2366031163.084126,3.265404064963711
LUNG1-280,128.38239285625448,124.73578075013882,-122.68769437340244,47.00582560141697,0.2559800837793116,24.100967376087787,4447.58592178771,0.33129131633428,34669042662.564285,12988.301317907231,0.2973163259494414,6.226010574585973e-05,-0.1398989753437393,1718767934.396136,0.2632064661380768
LUNG1-281,97.61891343512144,-18.4937795928922,-69.94209541196194,54.23636178860299,0.3362512547438121,24.35044501227672,3076.1003828866324,0.1706953211745537,44753468281.00649,41804.72726596159,-0.6730745122153877,-0.0024984526851568,0.1578763362017208,717269407.7653744,2.0418093326097315
LUNG1-282,79.21000507696549,-21.60001813732114,-81.59000753025077,47.10919491076067,0.2867743776834686,24.49488246185276,3226.285929553588,0.3038506243693339,8360728824.985816,296237.9900897969,-1.051323705430808,-0.0031558142732929,0.2808565386118355,598442206.4571216,1.4510689764725129
LUNG1-283,159.59476184177845,-10.29001066426464,-65.4351190097789,50.93672471118718,0.2872008954415496,24.45927887346813,863.9577228966094,0.180819950376017,6939213061.118644,255504.1746898018,-0.7744487811994147,0.0002411859686258,0.2146795330143809,510546898.7674029,2.005656134160513
LUNG1-284,82.83877900500998,-44.89067872979697,-85.4767828818336,56.36931757010218,0.315474422968662,25.263215423170124,968.6475853945818,0.2281855324840004,12973871998.253624,355383.19242269354,-0.9415876221030242,-0.0006958877276882,0.215880148346107,738118154.9776924,5.0781240038546605
LUNG1-285,111.52687720685022,105.48279990281362,-75.37917369696272,50.67155920971012,0.268877006853486,25.333185744172017,701.7052810902896,0.2390818674924325,2866650913.88,107538.40097326523,-0.6641147389093168,-0.0001992361140545,0.1173201280964239,941011037.4782658,1.7527665682362836
LUNG1-286,133.78309214160177,-25.96884571596,-82.3365191249444,53.55911140954767,0.2762275789302816,26.59770646095306,1648.565151052792,0.2515357264346646,5291455421.360294,249301.57391077824,-1.277510949220468,-0.0037681500802593,0.2838979934224988,300072369.4976,2.0601305269823915
LUNG1-287,101.747146198935,126.0795079173146,-80.41573254225374,46.81956956438853,0.2730575276000714,25.12133531444058,517.7368421052631,0.2595172140878512,4912679966.222222,103961.92184728662,-0.6859148159656311,0.0002308430231221,0.1749685481627379,955589914.3495672,1.5839773626332054
LUNG1-288,102.28721984565698,-51.264570584756335,-73.49808513142143,44.99824025543323,0.2844252487337934,25.15672298189521,472.4942528735632,0.271548421191703,11051328809.09804,147728.5632031348,-0.1066011822050514,-0.000245158001535,0.0895615952832931,1277059754.0817838,4.906999868744728
LUNG1-289,115.58514988313678,63.23210748184572,-77.82163609890853,45.72606135506794,0.3184506150864285,24.765895767365866,732.0605035700864,0.2751072918339295,9691695894.514706,176049.56212341427,-0.4703157502156246,-0.0007795983998546,0.1377724730718068,1555380261.52117,0.9833624520044156
LUNG1-290,104.86399140350244,-51.81808663820432,-70.85846434256807,48.09301194903635,0.259333729922665,26.345647784447408,234.8943661971831,0.2067732096806189,3489224072.766667,101368.9979340364,-0.4318845894956812,-0.0006898820806066,0.1734413715484883,471751907.5191704,12.321647468219089
LUNG1-291,103.73419794487856,-57.94911420549994,-75.6785634466639,57.43901429080837,0.2592382009179738,27.6340574821502,165.68075117370893,0.1944609755559964,6335882810.680851,120950.98988387002,0.1588234325684574,-0.0001453101192002,0.0266165754029692,475614580.5054462,14.910326215008368
LUNG1-292,136.7014407209703,-24.265784371784203,-78.0579604991325,52.581568961331854,0.3070186440482654,26.255084552359065,2132.5171944822227,0.2071611807346243,32922977392.91892,114935.52125128046,-1.1034905949383826,0.0003959629656952,0.1586391181818996,2115522743.887879,1.181354078958439
LUNG1-293,117.07097800342484,-0.992646461903446,-69.21772277333724,45.97968086822031,0.2683115867056144,24.8690776449432,367.7807417046194,0.2392848026705396,9585039421.62857,164190.855103226,-0.7160129381847062,0.0001548392641183,0.152795760415648,2397236678.794474,4.128933332224996
LUNG1-294,112.00628729418844,-20.850717219730367,-72.41989653880715,48.75566719562481,0.2793704086317722,25.15807320113522,617.8521066208083,0.2656285927002615,5880147802.689655,144140.31451717127,-0.4582796765803406,0.000853031441573,0.0934251313141333,1496442265.9853678,2.138474683573632
LUNG1-295,118.0951051877598,-64.80517733038228,-84.98239427346329,51.66218891647792,0.2649910368699565,23.86812410855094,992.8271692745376,0.3530679833835483,15346737010.77778,168906.5083063598,-0.1055608925392153,-0.0007213352369051,0.1054685263701022,1074551797.9099543,12.621375899430516
LUNG1-296,108.84583103933488,-54.03097477608887,-75.88393543387711,47.45639851800134,0.281352841751485,24.7452639809531,1509.8866813833702,0.277756931821812,15719795411.769842,386629.38946240325,-0.631344526258362,0.0004413799700761,0.1687993878409532,1525671634.721259,7.368805734241896
LUNG1-297,95.1880340615386,-40.89131856286054,-76.88783826544388,48.79885899947613,0.2797187600273332,24.72694721077656,709.5900718076803,0.2215392044357416,11718805473.184616,344185.94300810323,-1.1228725274982634,0.0006369190732715,0.2383940964672087,1958946164.0316715,6.268484651863141
LUNG1-298,86.88673204037313,-27.41590239491468,-74.27564850059976,52.33624225111817,0.2549,28.166344389291044,137.53763440860214,0.2112713278165931,1038048501.2333332,39419.283928223456,-0.6350188202644369,-0.0034593409130345,0.1624013078890596,147528174.0629868,0.7834824178514753
